Código do Município,Município,Estado,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Natureza Jurídica,"GE201 - O prestador dos serviços de limpeza urbana e manejo de resíduos sólidos também é o prestador de outros serviços de saneamento básico no município (abastecimento de água, esgotamento sanitário e drenagem e manejo das águas pluviais)? (Antigo campo GE056)","GE202 - Há empresa com contrato de DELEGAÇÃO (concessão, parceria público-privada ou contrato de programa) para algum ou todos os serviços de limpeza urbana do município? (Antigo campo GE055)",POP_TOT - População total do município (Fonte: IBGE):,CA004 - Existem catadores de materiais recicláveis que trabalham dispersos na cidade?,CA005 - Existem catadores organizados em Cooperativas ou Associações?,CA006 - Quantidade de entidades associativas,CA007 - Quantidade de associados,CA008 - Existe algum trabalho social por parte da prefeitura direcionado aos catadores?,"CA009 - Descrição sucinta dos trabalhos (por exemplo: bolsa-escola para os filhos de catadores, programa de alfabetização de catadores etc.)",CC010 - O serviço prestado pela Prefeitura é cobrado do usuário?,CC013 - Pela Prefeitura Municipal ou empresa contratada por ela,"CC014 - Por empresas especializadas (caçambeiros"") ou autônomos contratados pelo gerador""",CC015 - Pelo próprio gerador,CC017 - Há agentes autônomos que prestam serviço de coleta de RCC utilizando-se de caminhões tipo basculantes ou carroceria no município?,CC018 - Há agentes autônomos que prestam serviço de coleta de RCC utilizando-se de carroças com tração animal ou outro tipo de veículo com pequena capacidade volumétrica no município?,CC019 - A Prefeitura ou SLU executa usualmente a coleta diferenciada de RCC no município? (Antigo campo CO027),"CC020 - Há empresas especializadas (caçambeiros"") que prestam serviço de coleta de RCC no município? (Antigo campo CO028)""",CO008 - Há serviço de coleta noturna no município?,CO019 - Os resíduos sólidos domiciliares e públicos coletados são enviados para outro município?,CO020 - Município(s) de destino de RDO e RPU exportado,CO021 - É utilizada balança para pesagem rotineira dos resíduos sólidos coletados?,"CO054 - Quantidade de caminhões compactadores com idade até 5 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO055 - Quantidade de caminhões compactadores com idade de 6 a 10 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO056 - Quantidade de caminhões compactadores com idade maior que 10 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO057 - Quantidade de caminhões compactadores com idade até 5 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO058 - Quantidade de caminhões compactadores com idade de 6 a 10 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO059 - Quantidade de caminhões compactadores com idade maior que 10 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO063 - Quantidade de caminhões basculantes ou carroceira ou baús com idade até 5 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO064 - Quantidade de caminhões basculantes ou carroceira ou baús com idade de 6 a 10 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO065 - Quantidade de caminhões basculantes ou carroceira ou baús com idade maior que 10 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO066 - Quantidade de caminhões basculantes ou carroceira ou baús com idade até 5 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO067 - Quantidade de caminhões basculantes ou carroceira ou baús com idade de 6 a 10 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO068 - Quantidade de caminhões basculantes ou carroceira ou baús com idade maior que 10 anos, pertencentes aos agentes privados executor da coleta de RDO e RPU","CO072 - Quantidade de caminhões tipo poliguindaste com idade até 5 anos, pertencentes ao agente público executor da coleta de RDO e RPU","CO073 - Quantidade de caminhões tipo poliguindaste com idade de 6 a 10 anos, pertencentes ao agente público utilizados da coleta de RDO e RPU","CO074 - Quantidade de caminhões tipo poliguindaste com idade maior que 10 anos, pertencentes ao agente público utilizados da coleta de RDO e RPU","CO075 - Quantidade de caminhões tipo poliguindaste com idade até 5 anos, pertencentes aos agentes privados utilizados da coleta de RDO e RPU","CO076 - Quantidade de caminhões tipo poliguindaste com idade de 6 a 10 anos, pertencentes aos agentes privados utilizados da coleta de RDO e RPU","CO077 - Quantidade de caminhões tipo poliguindaste com idade maior que 10 anos, pertencentes aos agentes privados utilizados da coleta de RDO e RPU",CO081 - Quantidade de tratores agrícolas com reboque com idade até 5 anos pertencente ao agente público executor da coleta de RDO e RPU,CO082 - Quantidade de tratores agrícolas com reboque com idade de 6 a 10 anos pertencente ao agente público executor da coleta de RDO e RPU,CO083 - Quantidade de tratores agrícolas com reboque com idade maior que 10 anos pertencente ao agente público executor da coleta de RDO e RPU,CO084 - Quantidade de tratores agrícolas com reboque com idade até 5 anos pertencente ao agente privado executor da coleta de RDO e RPU,CO085 - Quantidade de tratores agrícolas com reboque com idade de 6 a 10 anos pertencente ao agente privado executor da coleta de RDO e RPU,CO086 - Quantidade de tratores agrícolas com reboque com idade maior que 10 anos pertencente ao agente privado executor da coleta de RDO e RPU,CO108 - Quantidade de RDO coletada pelo agente público,CO109 - Quantidade de RDO coletada pelos agentes privados,CO111 - Quantidade total de RDO coletada por todos os agentes,CO112 - Quantidade de RPU coletada pelo agente público,CO113 - Quantidade de RPU coletada pelos agentes privados,CO115 - Quantidade total de RPU coletada por todos os agentes executores,CO116 - Quantidade de RDO e RPU coletada pelo agente público,CO117 - Quantidade de RDO e RPU coletada pelos agentes privados,CO119 - Quantidade total de RDO e RPU coletada por todos os agentes,"CO131 - Há execução de coleta com elevação de contêineres por caminhão compactador (coleta conteinerizada), mesmo implantada em caráter de experiência?","CO140 - Quantidade de RDO coletada por outros agentes executores, exceto coop. ou associações de catadores","CO141 - Quantidade de RPU coletada por outros agentes executores, exceto coop. ou associações de catadores",CO142 - Quantidade de RDO e RPU coletada por outros agentes executores,CO154 - Os resíduos sólidos públicos (RPU) são recolhidos junto com os resíduos sólidos domiciliares (RDO)?,CO164 - População total atendida no município com coleta regular de pelo menos uma vez por semana,CO170 - Quantidade total de veículos de tração animal no município (Prefeitura ou SLU),CO171 - Quantidade total de veículos de tração animal no município (Empresas contratadas),CO172 - Quantidade total de veículos aquáticos (embarcações) no município (Prefeitura ou SLU),CO173 - Quantidade total de veículos aquáticos (embarcações) no município (Empresas contratadas),CO174 - Quantidade total de motos c/reboque adaptada à coleta em áreas de difícil acesso no município (Prefeitura ou SLU),CO175 - Quantidade total de motos c/reboque adaptada à coleta em áreas de difícil acesso no município (Empresas contratadas),CP001 - Existiu o serviço de capina e roçada no município?,CP002 - Manual,CP003 - Mecanizada,CP004 - Química,CS001 - Existe coleta seletiva formalizada pela prefeitura no município?,CS009 - Quantidade total de materiais recicláveis recuperados,CS010 - Quantidade de Papel e papelão recicláveis recuperados,CS011 - Quantidade de Plásticos recicláveis recuperados,CS012 - Quantidade de Metais recicláveis recuperados,CS013 - Quantidade de Vidros recicláveis recuperados,CS014 - Quantidade de Outros materiais recicláveis recuperados (exceto pneus e eletrônicos),CS023 - Quantidade recolhida na coleta seletiva executada pela Prefeitura ou SLU,CS024 - Qtd. recolhida na coleta seletiva executada por empresa(s) contratada(s) pela Prefeitura ou SLU,CS025 - Qtd. recolhida na coleta seletiva por outros agentes que detenham parceria COM a Prefeitura,CS026 - Qtd. total recolhida pelos 4 agentes executores da coleta seletiva acima mencionados,CS027 - Ocorrência de coleta seletiva porta a porta executada pelo agente público ou empresa contratada,CS030 - Execução de coleta seletiva porta a porta por outros agentes,CS031 - Ocorrência de coleta seletiva em postos de entrega voluntária executada pelo agente público ou empresa contratada,CS034 - Execução de coleta seletiva em postos de entrega voluntária feita por outros agentes,CS035 - Ocorrência de coleta seletiva executada de outra forma ou sistema pelo agente público ou empresa contratada,CS038 - Coleta seletiva executada de forma diferente das anteriores feita por outros agentes,CS042 - Ocorrência de coleta seletiva porta a porta executada por organizações de catadores com parceria ou apoio do agente público,CS043 - Ocorrência de coleta seletiva em postos de entrega voluntária executada por organizações de catadores com parceria ou apoio do agente público,CS044 - Ocorrência de coleta seletiva executada de outra forma por organizações de catadores com parceria ou apoio do agente público,CS048 - Qtd. recolhida na coleta seletiva executada por associações ou cooperativas de catadores COM parceria/apoio da Prefeitura?,CS049 - Especificação de outro(s) agente(s) que executa(m) a coleta seletiva e que detenham parceria com a prefeitura,"FN201 - A Prefeitura (Prestadora) cobra pelos serviços de coleta regular, transporte e destinação final de RSU (Antigo campo GE012)",FN202 - Principal forma adotada (Antigo campo GE013),FN205 - A prefeitura cobra pela prestação de serviços especiais ou eventuais de manejo de RSU? (Antigo campo GE014),FN206 - Despesas dos agentes públicos com o serviço de coleta de RDO e RPU (Antigo campo CO132),FN207 - Despesa com agentes privados para execução do serviço de coleta de RDO e RPU (Antigo campo CO011),FN208 - Despesa total com o serviço de coleta de RDO e RPU (Antigo campo CO009),FN209 - Despesa com agentes públicos com a coleta de RSS (Antigo campo RS032),FN210 - Despesa com empresas contratadas para coleta de RSS (Antigo campo RS033),FN211 - Despesa total com a coleta de RSS (Antigo campo RS035),FN212 - Despesa dos agentes públicos com o serviço de varrição (Antigo campo VA037),FN213 - Despesa com empresas contratadas para o serviço de varrição (Antigo campo VA019),FN214 - Despesa total com o serviço de varrição (Antigo campo VA017),FN215 - Despesa com agentes públicos executores dos demais serviços quando não especificados em campos próprios (Antigo campo GE043),FN216 - Despesa com agentes privados executores dos demais serviços quando não especificados em campos próprios (Antigo campo GE044),FN217 - Despesa total com todos os agentes executores dos demais serviços quando não especificados em campos próprios (Antigo campo GE046),FN218 - Despesa dos agentes públicos executores de serviços de manejo de RSU (Antigo campo GE023),FN219 - Despesa com agentes privados executores de serviços de manejo de RSU (Antigo campo GE009),FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007),FN221 - Receita orçada com a cobrança de taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE005),FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006),"FN223 - Despesa Corrente da Prefeitura durante o ano com TODOS os serviços do município (saúde, educação, pagamento de pessoal, etc.). (Antigo campo GE010)",FN224 - A Prefeitura recebeu algum recurso federal para aplicação no setor de manejo de RSU? (Antigo campo GE025),FN225 - Valor repassado (Antigo campo GE026),FN226 - Tipo de recurso (Antigo campo GE028),FN227 - Em que foi aplicado o recurso (Antigo campo GE029),OS001 - Execução de lavação de vias e praças pelo agente público,OS003 - Execução de limpeza de feiras livres ou mercados pelo agente público,OS004 - Execução de limpeza de praias pelo agente público,OS005 - Execução de limpeza de bocas-de-lobo pelo agente público,OS006 - Execução de pintura de meios-fios pelo agente público,OS007 - Execução de limpeza de lotes vagos pelo agente público,OS008 - Execução de remoção de animais mortos de vias publicas pelo agente público,OS009 - Execução de coleta diferenciada de pneus velhos pelo agente público,OS010 - Execução de diferenciada de pilhas e baterias pelo agente público,OS011 - Execução de coleta de resíduos volumosos inservíveis de pelo agente público,OS012 - Execução de lavação de vias e praças por empresas contratadas,OS014 - Execução de limpeza de feiras livres ou mercados por empresas contratadas,OS015 - Execução de limpeza de praias por empresas contratadas,OS016 - Execução de limpeza de bocas-de-lobo por empresas contratadas,OS017 - Execução de pintura de meios-fios por empresas contratadas,OS018 - Execução de limpeza de lotes vagos por empresas contratadas,OS019 - Execução de remoção de animais mortos de vias públicas por empresas contratadas,OS020 - Execução de coleta diferenciada de pneus velhos por empresas contratadas,OS021 - Execução de coleta diferenciada de pilhas e baterias por empresas contratadas,OS022 - Execução de coleta de resíduos volumosos inservíveis por empresas contratadas,OS023 - Execução de lavação de vias e praças por outros agentes diferentes dos citados,OS025 - Execução de limpeza de feiras livres ou mercados por outros agentes diferentes dos citados,OS026 - Execução de limpeza de praias por outros agentes diferentes dos citados,OS027 - Execução de limpeza de bocas-de-lobo por outros agentes diferentes dos citados,OS028 - Execução de pintura de meios-fios por outros agentes diferentes dos citados,OS029 - Execução de limpeza de lotes vagos por outros agentes diferentes dos citados,OS030 - Execução de remoção de animais mortos de vias públicas por outros agentes diferentes dos citados,OS031 - Execução de coleta diferenciada de pneus velhos por outros agentes diferentes dos citados,OS032 - Execução de coleta diferenciada de pilhas e baterias por outros agentes diferentes dos citados,OS033 - Execução de coleta de resíduos volumosos inservíveis por outros agentes diferentes dos citados,OS040 - Execução de poda de árvores pelo agente público,OS041 - Execução de poda de árvores por empresas contratadas,OS042 - Execução de poda de árvores por outros agentes diferentes dos citados,OS043 - Execução de outros serviços diferentes dos citados pelo agente público,OS044 - Execução de outros serviços diferentes dos citados por empresas contratadas,OS045 - Execução de outros serviços diferentes dos citados por outros agentes,OS046 - Outros executores(especificar),OS047 - Execução de coleta diferenciada de lâmpadas fluorescentes pelo agente público,OS048 - Execução de coleta diferenciada de lâmpadas fluorescentes por empresas contratadas,OS049 - Execução de coleta diferenciada de lâmpadas fluorescentes por outros agentes diferentes dos citados,OS050 - Execução de coleta diferenciada de resíduos eletrônicos pelo agente público,OS051 - Execução de coleta diferenciada de resíduos eletrônicos por empresas contratadas,OS052 - Execução de coleta diferenciada de resíduos eletrônicos por outros agentes diferentes dos citados,OS053 - Outros (especificar),PO001 - O município possui Política de Saneamento Básico Conforme a Lei 11.445/2007?,PO002 - Quando foi aprovada?,PO004 - Abastecimento de água,PO005 - Esgotamento sanitário,PO006 - Limpeza pública e manejo de resíduos sólidos,PO007 - Drenagem urbana e manejo de águas pluviais,PO008 - Abastecimento de água,PO009 - Nome completo da ENTIDADE REGULADORA,PO010 - Esgotamento sanitário,PO011 - Nome completo da ENTIDADE REGULADORA,PO012 - Limpeza pública e manejo de resíduos sólidos,PO013 - Nome completo da ENTIDADE REGULADORA,PO014 - Drenagem urbana e manejo de águas pluviais,PO015 - Nome completo da ENTIDADE REGULADORA,PO021 - O município definiu mecanismos de participação e controle social?,PO022 - Conselho ou órgão colegiado,PO023 - Conferência,PO024 - Audiência pública,PO025 - Outros,"PO028 - O município possui plano municipal de saneamento básico, elaborado nos termos estabelecidos na Lei 11.445/2007?",PO029 - Quando foi aprovado?,PO031 - Qual a vigência do plano?,PO033 - Qual a forma de aprovação do plano?,PO034 - Abastecimento de água,PO035 - Esgotamento sanitário,PO036 - Limpeza pública e manejo de resíduos sólidos,PO037 - Drenagem urbana e manejo de águas pluviais,PO038 - As metas do plano para o abastecimento de água estão sendo alcançadas?,PO039 - As metas do plano para o esgotamento sanitário estão sendo alcançadas?,PO040 - As metas do plano para os resíduos sólidos estão sendo alcançadas?,PO041 - As metas do plano para drenagem de águas pluviais estão sendo alcançadas?,"PO042 - O município é integrante de algum CONSÓRCIO INTERMUNICIPAL regulamentado pela Lei nº 11.107/2005 que tenha entre suas atribuições específicas a gestão ou prestação de um ou mais serviços de manejo de RSU (serviços de coleta de resíduos domiciliares ou públicos, operações de aterro sanitário etc.)",PO043 - Nome do CONSÓRCIO INTERMUNICIPAL,PO045 - Informe o nº/ano da Lei Municipal que autoriza o município a constituir o referido CONSÓRCIO INTERMUNICIPAL,PO046 - Quais os demais municípios integrantes do CONSÓRCIO INTERMUNICIPAL? (Antigo campo PM046),PO047 - Quais as modalidades ou tipos de serviços de manejo de RSU (limpeza urbana) são prestados pelo CONSÓRCIO INTERMUNICIPAL,PO048 - O Município possui Plano Municipal de Gestão Integrada de Resíduos Sólidos (PMGIRS) conforme a Lei nº 12.305/2010 que trata da Política Nacional de Resíduos Sólidos?,PO049 - Quando foi aprovado?,PO050 - O Plano de Gestão de Resíduos Sólidos referido anteriormente é individualizado (somente para o município) ou é intermunicipal (regional) contemplando também outros municípios? ATENÇÃO: Não considerar o Plano Estadual como resposta!!!,PO051 - Quais os demais municípios abrangidos pelo Plano de Gestão [Regional]?,RS003 - O próprio gerador ou empresa contratada por ele,RS008 - Próprio gerador ou empresa contratada por ele,"RS020 - Existe no município a coleta diferenciada de resíduos sólidos dos serviços de saúde executada pela Prefeitura, pelo próprio gerador ou por empresas contratadas por eles?",RS028 - Prefeitura ou empresa contratada por ela,RS030 - O município envia RSS coletados para outro município?,RS031 - Municípios para onde são remetidos os RSS,RS044 - Quantidade total de RSS coletada pelos agentes executores,RS045 - Prefeitura ou SLU,RS046 - Empresa contratada pela Prefeitura ou pelo SLU,"TB001 - Quantidade de coletadores e motoristas de agentes públicos, alocados no serviço de coleta de RDO e RPU (Antigo campo CO029)","TB002 - Quantidade de coletadores e motoristas de agentes privados, alocados no serviço de coleta de RDO e RPU (Antigo campo CO030)","TB003 - Quantidade de varredores dos agentes públicos, alocados no serviço de varrição (Antigo campo VA007)","TB004 - Quantidade de varredores de agentes privados, alocados no serviço de varrição (Antigo campo VA008)",TB005 - Quantidade de empregados dos agentes públicos envolvidos com os serviços de capina e roçada (Antigo campo CP005),TB006 - Quantidade de empregados dos agentes privados envolvidos com os serviços de capina e roçada (Antigo campo CP006),TB007 - Quantidade de trabalhadores dos agentes públicos alocados em serviços das unidades de processamento (Antigo campo UP062),TB008 - Quantidade de empregados dos agentes privados (Antigo campo UP063),TB009 - Quantidade de empregados dos agentes públicos envolvidos nos demais serviços de manejo de RSU quando não especificados em campos próprios (Antigo campo GE047),TB010 - Quantidade de empregados dos agentes privados envolvidos nos demais serviços de manejo de RSU quando não especificados em campos próprios (Antigo campo GE048),TB011 - Quantidade de empregados administrativos dos agentes públicos (Antigo campo GE050),TB012 - Quantidade de empregados administrativos dos agentes privados (Antigo campo GE051),TB013 - Quantidade de trabalhadores de agentes públicos envolvidos nos serviços de manejo de RSU (Antigo campo GE015),TB014 - Quantidade de trabalhadores de agentes privados envolvidos nos serviços de manejo de RSU (Antigo campo GE016),TB015 - Quantidade total de trabalhadores remunerados envolvidos nos serviços de manejo de RSU (Antigo campo GE058),"TB016 - Existência de frente de trabalho temporária que é empregada quando há necessidade de prestação de serviços extraordinários ou intermitentes, por exemplo, limpeza urbana em períodos festivos, reforço das equipes de manejo de resíduos sólidos em períodos de veraneio nos municípios litorâneos e entre outras situações (Antigo campo GE053)",TB017 - Quantidade de empregados temporários da frente '1' (Antigo campo GE030),TB018 - Quantidade de empregados temporários da frente '2' (Antigo campo GE034),TB019 - Quantidade de empregados temporários da frente de trabalho '3' (Antigo campo GE038),TB020 - Duração da frente de trabalho '1' (Antigo campo GE031),TB021 - Duração da frente de trabalho '2' (Antigo campo GE035),TB022 - Duração da frente de trabalho '3' (Antigo campo GE040),TB023 - Atuação da frente de trabalho '1' em mais de um tipo de serviço (Antigo campo GE032),TB024 - Atuação da frente de trabalho '2' em mais de um tipo de serviço (Antigo campo GE036),TB025 - Atuação da frente de trabalho '3' em mais de um tipo de serviço (Antigo campo GE041),TB026 - Tipo de serviço predominante da frente de trabalho '1' (Antigo campo GE033),TB027 - Tipo de serviço predominante da frente de trabalho '2' (Antigo campo GE037),TB028 - Tipo de serviço predominante da frente de trabalho '3' (Antigo campo GE042),VA010 - Pela prefeitura municipal (Km varridos),VA011 - Por empresas contratadas (Km varridos),VA016 - Há algum tipo de varrição mecanizada no município?,VA039 - Extensão total de sarjetas varridas pelos executores (Km varridos),IN002 - Despesa média por empregado alocado nos serviços do manejo de rsu,IN003 - Incidência das despesas com o manejo de rsu nas despesas correntes da prefeitura,IN004 - Incidência das despesas com empresas contratadas para execução de serviços de manejo rsu nas despesas com manejo de rsu,IN005 - Auto-suficiência financeira da prefeitura com o manejo de rsu,IN007 - Incidência de empregados próprios no total de empregados no manejo de rsu,IN008 - Incidência de empregados de empresas contratadas no total de empregados no manejo de rsu,IN010 - Incidência de empregados gerenciais e administrativos no total de empregados no manejo de rsu,IN015 - Taxa de cobertura regular do serviço de coleta de rdo em relação à população total do município,IN017 - Taxa de terceirização do serviço de coleta de (rdo + rpu) em relação à quantidade coletada,IN018 - Produtividade média dos empregados na coleta (coletadores + motoristas) na coleta (rdo + rpu) em relação à massa coletada,IN022 - Massa (rdo) coletada per capita em relação à população atendida com serviço de coleta,IN023 - Custo unitário médio do serviço de coleta (rdo + rpu),IN024 - Incidência do custo do serviço de coleta (rdo + rpu) no custo total do manejo de rsu,IN025 - Incidência de (coletadores + motoristas) na quantidade total de empregados no manejo de rsu,IN026 - Taxa de resíduos sólidos da construção civil (rcc) coletada pela prefeitura em relação à quantidade total coletada,IN027 - Taxa da quantidade total coletada de resíduos públicos (rpu) em relação à quantidade total coletada de resíduos sólidos domésticos (rdo),IN028 - Massa de resíduos domiciliares e públicos (rdo+rpu) coletada per capita em relação à população total atendida pelo serviço de coleta,IN031 - Taxa de recuperação de materiais recicláveis (exceto matéria orgânica e rejeitos) em relação à quantidade total (rdo + rpu) coletada,IN034 - Incidência de papel e papelão no total de material recuperado,IN035 - Incidência de plásticos no total de material recuperado,IN037 - Taxa de rss coletada em relação à quantidade total coletada,IN038 - Incidência de metais no total de material recuperado,IN039 - Incidência de vidros no total de material recuperado,"IN040 - Incidência de outros materiais (exceto papel, plástico, metais e vidros)  no total de material recuperado",IN041 - Taxa de terceirização dos varredores,IN042 - Taxa de terceirização da extensão varrida,IN043 - Custo unitário médio do serviço de varrição (prefeitura + empresas contratadas),IN044 - Produtividade média dos varredores (prefeitura + empresas contratadas),IN046 - Incidência do custo do serviço de varrição no custo total com manejo de rsu,IN047 - Incidência de varredores no total de empregados no manejo de rsu,IN052 - Incidência de capinadores no total empregados no manejo de rsu,IN053 - Taxa de material recolhido pela coleta seletiva (exceto mat.  orgânica) em relação à quantidade total coletada de resíduos sól.  domésticos
430003,Aceguá,RS,2022,43000340,Secretaria de Obras e Serviços Públicos,SMOSP,Administração pública direta,Não,Não,4.170,Sim,Não,0.0,0.0,Não,,Não,"2,00",,,Não,Não,Sim,Não,Não,Sim,Candiota/RS,Sim,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,"26,40","651,70","678,10",Não,,,"0,00",Sim,4.000,,,,,,,Sim,Sim,,,Não,,,,,,,,,,,,,,,,,,,,,,Sim,Taxa em boleto específico,Não,"0,00","389.220,60","389.220,60","27.517,44","0,00","27.517,44","166.250,00","0,00","166.250,00","0,00","210.966,96","210.966,96","193.767,44","600.187,56","793.955,00","135.074,68","142.348,29","36.280.926,32",Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,04/2016,Sim,Sim,Sim,Sim,Não,,Não,,Não,,Não,,Sim,Sim,Não,Sim,Sim,Sim,11/2019,11/2023,Outro,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,,,,,Sim,11/2019,Municipal,,Não,,Sim,"1,20",Sim,Santa Maria/RS,"1,20",Não,Sim,3.0,3.0,2.0,0.0,2.0,1.0,,0.0,,0.0,1.0,0.0,5.0,4.0,9.0,Sim,5.0,5.0,5.0,"3,00","3,00","3,00",Sim,Sim,Sim,Limpeza de bocas-de-lobo,Varrição,Pintura de meios-fios,,,,,,"2,19","75,59","17,93",,,,"95,92","96,11","361,08",,"573,99","49,02","66,67","0,29",,"0,46",,,,"0,18",,,,0,,,,"20,94","22,22","33,33",
430005,Água Santa,RS,2022,43000540,SECRETARIA DE SERVIÇOS URBANOS,SSU,Administração pública direta,Não,Não,3.912,Sim,Não,0.0,0.0,Não,,Sim,"100,00",,,Não,Não,Sim,Não,Não,Sim,Santa Cecília do Sul/RS,Não,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,"0,00","419,30","419,30",Sim,,,"0,00",Sim,3.888,,,,,,,Sim,Sim,Sim,Sim,Não,"83,70","21,80","31,00","14,20","13,40","3,30",,,,,,,,,,,,,,,,Sim,Taxa específica no mesmo boleto do IPTU,Sim,"0,00","189.704,46","189.704,46","0,00","16.678,48","16.678,48","0,00","30.426,91","30.426,91","0,00","117.286,93","117.286,93","0,00","354.096,78","354.096,78","70.000,00","59.282,72","28.186.905,23",Não,,,,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,,Não,,,,,,Não,,Não,,Não,,Não,,,,,,,Sim,03/2018,03/2022,Decreto do Poder Executivo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,,,,,Sim,03/2018,Municipal,,Sim,,Sim,,Sim,Chapecó/SC,,Não,Sim,,,,,,,,,,,,,6.0,7.0,13.0,Não,,,,,,,,,,,,,,"93,00",Não,"93,00","27.238,21","1,26",100,"16,74","46,15","53,85",,"99,39",100,,,"452,43","53,57",,"23,85",,"0,30","19,96","26,05","37,04",,"16,97","16,01","3,94",,100,"327,17",,"8,59",,,
430010,Agudo,RS,2022,43001040,PREFEITURA MUNICIPAL DE AGUDO,PM AGUDO,Administração pública direta,Não,Não,16.041,Não,Não,0.0,0.0,Não,,,,"50,00","10,00",Sim,Sim,Não,Não,Não,Sim,Santa Maria/RS,Sim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"0,00","1.500,00","1.500,00",Não,,,"0,00",Sim,8.000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Não,,,,,,,,,,,,,,,,,,,,,,Não,,Não,"0,00","500.000,00","500.000,00","0,00","83.000,00","83.000,00","45.000,00","0,00","45.000,00","80.000,00","0,00","80.000,00","125.000,00","583.000,00","708.000,00",,,"7.800.000,00",Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,07/2020,Sim,Sim,Sim,Sim,Não,,Não,,Não,,Não,,,,,,,Sim,07/2020,07/2030,Lei municipal,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,,,,,Não,,,,Sim,"0,00",Sim,"1,50",Não,,"1,50",Não,Sim,0.0,8.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,19.0,23.0,Não,,,,,,,,,,,,,,,,,"30.782,61","9,08","82,34",,"17,39","82,61","21,74","49,87",100,"599,04",,"333,33","70,62","34,78",,,"0,51",,,,"0,10",,,,0,,,,"6,36","4,35","26,09",
