Código do município,Município,UF,Código da região,Código do orgão responsável pela gestão,Nome do órgão responsável pelos serviços de limpeza urbana e manejo de resíduos sólidos no município,Sigla,Natureza jurídica do órgão municipal responsável,Total População,População  Urbana,Órgão também presta outros serviço de saneamento,Há empresa com contrato de DELEGAÇÃO?,Cobrança dos serviços - Regulares,Cobrança dos serviços - Regulares.1,Cobrança dos serviços - Especiais,Receitas e despesas com serviços de limpeza urbana - Receitas,Receitas e despesas com serviços de limpeza urbana - Receitas.1,"Receitas e despesas com serviços de limpeza urbana - Despesas, segundo o agente executor","Receitas e despesas com serviços de limpeza urbana - Despesas, segundo o agente executor.1","Receitas e despesas com serviços de limpeza urbana - Despesas, segundo o agente executor.2",Despesa corrente da prefeitura,Recursos federais recebidos para manejo de resíduos sólidos,Recursos federais recebidos para manejo de resíduos sólidos,Recursos federais recebidos para manejo de resíduos sólidos,Recursos federais recebidos para manejo de resíduos sólidos,Trabalhadores de frentes de trabalhos temporárias - Existência de frentes,Trabalhadores de frentes de trabalhos temporárias - Frente 1,Trabalhadores de frentes de trabalhos temporárias - Frente 1.1,Trabalhadores de frentes de trabalhos temporárias - Frente 1.2,Trabalhadores de frentes de trabalhos temporárias - Frente 2,Trabalhadores de frentes de trabalhos temporárias - Frente 2.1,Trabalhadores de frentes de trabalhos temporárias - Frente 2.2,Trabalhadores de frentes de trabalhos temporárias - Frente 3,Trabalhadores de frentes de trabalhos temporárias - Frente 3.1,Trabalhadores de frentes de trabalhos temporárias - Frente 3.2,"Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS domiciliares e públicos","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS domiciliares e públicos.1","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS domiciliares e públicos.2","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS serviço de saúde","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS serviço de saúde.1","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Coleta de RS serviço de saúde.2","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Varrição de logradouros públicos","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Varrição de logradouros públicos.1","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Varrição de logradouros públicos.2","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Demais serviços, inclusive administrativos e com unidade de processamento","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Demais serviços, inclusive administrativos e com unidade de processamento.1","Despesas com manejo de resíduos sólidos, segundo tipo de serviço realizado - Demais serviços, inclusive administrativos e com unidade de processamento.2","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Total","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Total.1","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Total.2","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público.1","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público.2","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público.3","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público.4","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Público.5","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado.1","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado.2","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado.3","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado.4","Quantidade de trabalhadores remunerados alocados no manejo de resíduos sólidos, segundo natureza do agente executor - Privado.5",População atendida declarada - Total,População atendida declarada - Urbana do município,"População atendida declarada - Urbana direta (porta a porta), sem uso de caçambas","Pop. atendida, segundo a freqüência - Diária","Pop. atendida, segundo a freqüência - 2 ou 3 vezes por semana","Pop. atendida, segundo a freqüência - 1 vez por semana",Coleta noturna,Coleta com elevação de contêiner,Ocorrência de coleta de RPU junto com RDO,Quantidade total de resíduos coletados - Total,Quantidade total de resíduos coletados - Prefeitura,Quantidade total de resíduos coletados - Empresas,Quantidade total de resíduos coletados - Assoc. catadores c/apoio Pref.,Quantidade total de resíduos coletados - Outro executor,Quantidade de resíduos domiciliares coletados - Total,Quantidade de resíduos domiciliares coletados - Prefeitura,Quantidade de resíduos domiciliares coletados - Empresas,Quantidade de resíduos domiciliares coletados - Assoc. catadores c/apoio Pref.,Quantidade de resíduos domiciliares coletados - Outro executor,Quantidade de resíduos públicos coletados - Total,Quantidade de resíduos públicos coletados - Prefeitura,Quantidade de resíduos públicos coletados - Empresas,Quantidade de resíduos públicos coletados - Assoc. catadores c/apoio Pref.,Quantidade de resíduos públicos coletados - Outro executor,Remessa de resíduos domiciliares ou públicos para  outros - Ocorrência,Remessa de resíduos domiciliares ou públicos para  outros - Município(s) de destino(s),Uso de balança,"Quantidade de veículos de agentes públicos, por idade, em anos - Caminhão compactador","Quantidade de veículos de agentes públicos, por idade, em anos - Caminhão compactador.1","Quantidade de veículos de agentes públicos, por idade, em anos - Caminhão compactador.2","Quantidade de veículos de agentes públicos, por idade, em anos - Cam. Bascul. Carroceria ou baú","Quantidade de veículos de agentes públicos, por idade, em anos - Cam. Bascul. Carroceria ou baú.1","Quantidade de veículos de agentes públicos, por idade, em anos - Cam. Bascul. Carroceria ou baú.2","Quantidade de veículos de agentes públicos, por idade, em anos - Caminhões poliguindaste","Quantidade de veículos de agentes públicos, por idade, em anos - Caminhões poliguindaste.1","Quantidade de veículos de agentes públicos, por idade, em anos - Caminhões poliguindaste.2","Quantidade de veículos de agentes públicos, por idade, em anos - Trator agricola com reboque","Quantidade de veículos de agentes públicos, por idade, em anos - Trator agricola com reboque.1","Quantidade de veículos de agentes públicos, por idade, em anos - Trator agricola com reboque.2","Quantidade de veículos de agentes públicos, por idade, em anos - Tração animal","Quantidade de veículos de agentes públicos, por idade, em anos - Embarcações","Quantidade de veículos de agentes públicos, por idade, em anos - Motos com carretinha","Quantidade de veículos dos agentes privados por idade, em anos - Caminhão compactador","Quantidade de veículos dos agentes privados por idade, em anos - Caminhão compactador.1","Quantidade de veículos dos agentes privados por idade, em anos - Caminhão compactador.2","Quantidade de veículos dos agentes privados por idade, em anos - Cam. Bascul. Carroceria ou baú","Quantidade de veículos dos agentes privados por idade, em anos - Cam. Bascul. Carroceria ou baú.1","Quantidade de veículos dos agentes privados por idade, em anos - Cam. Bascul. Carroceria ou baú.2","Quantidade de veículos dos agentes privados por idade, em anos - Caminhões poliguindaste","Quantidade de veículos dos agentes privados por idade, em anos - Caminhões poliguindaste.1","Quantidade de veículos dos agentes privados por idade, em anos - Caminhões poliguindaste.2","Quantidade de veículos dos agentes privados por idade, em anos - Trator agricola com reboque","Quantidade de veículos dos agentes privados por idade, em anos - Trator agricola com reboque.1","Quantidade de veículos dos agentes privados por idade, em anos - Trator agricola com reboque.2","Quantidade de veículos dos agentes privados por idade, em anos - Tração animal","Quantidade de veículos dos agentes privados por idade, em anos - Embarcações","Quantidade de veículos dos agentes privados por idade, em anos - Motos com carretinha",Existência de coleta seletiva,Quantidade recolhida (exceto matéria orgânica) - Total,Quantidade recolhida (exceto matéria orgânica) - Prefeitura ou SLU,Quantidade recolhida (exceto matéria orgânica) - Empresas contratadas,Quantidade recolhida (exceto matéria orgânica) - Catadores com apoio da prefeitura,Quantidade recolhida (exceto matéria orgânica) - Outros,Pop. Urb. com coleta seletiva porta a porta,Forma de execução - Porta a porta em dias específicos,Forma de execução - Porta a porta em dias específicos.1,Forma de execução - Porta a porta em dias específicos.2,Forma de execução - Postos de entrega voluntária,Forma de execução - Postos de entrega voluntária.1,Forma de execução - Postos de entrega voluntária.2,Forma de execução - Outra forma,Forma de execução - Outra forma.1,Forma de execução - Outra forma.2,"Materiais recuperados, exceto material orgânico e rejeito - Total","Materiais recuperados, exceto material orgânico e rejeito - Papel e papelão","Materiais recuperados, exceto material orgânico e rejeito - Plásticos","Materiais recuperados, exceto material orgânico e rejeito - Metais","Materiais recuperados, exceto material orgânico e rejeito - Vidros","Materiais recuperados, exceto material orgânico e rejeito - Outros",Execução de coleta diferenciada de RSS - Existência,Execução de coleta diferenciada de RSS - Prefeitura ou SLU,Execução de coleta diferenciada de RSS - Empresa Contratada pela pref ou pelo SLU,Execução de coleta diferenciada de RSS - Próprio Gerador ou empresa cont. por ele,Quantidade de RSS coletados - Total,Quantidade de RSS coletados - Prefeitura ou contratados,Quantidade de RSS coletados - Geradores ou contratados,Remessa de RSS para outros municípios - Ocorrência,Remessa de RSS para outros municípios - Município,Serviço executado pela prefeitura,Serviço executado pela prefeitura,Existência de empresa especializada,Existência de agentes autônomos,Existência de agentes autônomos,Quantidade coletada - Pref. ou contratado por ela,Quantidade coletada - Caçambeiros ou autônomos contrat. pelo gerador,Quantidade coletada - Próprio gerador,Extensão de sarjeta varrida - Prefeitura,Extensão de sarjeta varrida - Empresa,Extensão de sarjeta varrida - Total,Quantidade de varredores - Público,Quantidade de varredores - Privado,Serviço de capina e roçada - Existência,Serviço de capina e roçada - Tipos,Serviço de capina e roçada - Tipos.1,Serviço de capina e roçada - Tipos.2,Quantidade de trabalhadores,Quantidade de trabalhadores,Outros serviços executados pela Prefeitura - Lavação de vias e praças,Outros serviços executados pela Prefeitura - Poda de árvores,Outros serviços executados pela Prefeitura - Limp. feiras / mercados,Outros serviços executados pela Prefeitura - Limpeza de praias,Outros serviços executados pela Prefeitura - Limp. bocas de lobo,Outros serviços executados pela Prefeitura - Pintura de meio-fio,Outros serviços executados pela Prefeitura - Limp. lotes vagos,Outros serviços executados pela Prefeitura - Remoçao anim. mortos,Outros serviços executados pela Prefeitura - Coleta pneu velho,Outros serviços executados pela Prefeitura - Col. pilhas e baterias,Outros serviços executados pela Prefeitura - Coleta res. volumosos,Outros serviços executados pela Prefeitura - Col. lâmpadas fluorescente,Outros serviços executados pela Prefeitura - Coleta res. eletrônicos,Outros serviços executados pela Prefeitura - Outros serviços,Outros serviços executados por empresas contratadas - Lavação de vias e praças,Outros serviços executados por empresas contratadas - Poda de árvores,Outros serviços executados por empresas contratadas - Limp. feiras / mercados,Outros serviços executados por empresas contratadas - Limpeza de praias,Outros serviços executados por empresas contratadas - Limp. bocas de lobo,Outros serviços executados por empresas contratadas - Pintura de meio-fio,Outros serviços executados por empresas contratadas - Limp. lotes vagos,Outros serviços executados por empresas contratadas - Remoçao anim. mortos,Outros serviços executados por empresas contratadas - Coleta pneu velho,Outros serviços executados por empresas contratadas - Col. pilhas e baterias,Outros serviços executados por empresas contratadas - Coleta res. volumosos,Outros serviços executados por empresas contratadas - Col. lâmpadas fluorescente,Outros serviços executados por empresas contratadas - Coleta res. eletrônicos,Outros serviços executados por empresas contratadas - outros serviços,Outros serviços executados por Outros executores - Lavação de vias e praças,Outros serviços executados por Outros executores - Poda de árvores,Outros serviços executados por Outros executores - Limp. feiras / mercados,Outros serviços executados por Outros executores - Limpeza de praias,Outros serviços executados por Outros executores - Limp. bocas de lobo,Outros serviços executados por Outros executores - Pintura de meio-fio,Outros serviços executados por Outros executores - Limp. lotes vagos,Outros serviços executados por Outros executores - Remoçao anim. mortos,Outros serviços executados por Outros executores - Coleta pneu velho,Outros serviços executados por Outros executores - Col. pilhas e baterias,Outros serviços executados por Outros executores - Coleta res. volumosos,Outros serviços executados por Outros executores - Col. lâmpadas fluorescente,Outros serviços executados por Outros executores - Coleta res. eletrônicos,Outros serviços executados por Outros executores - Outros serviços,Existência de catadores dispersos,Organização - Existência de organização formal,Organização - Quantidade de entidades associativas,Organização - Quatindade de  associados,Existência de trabalho social executado pela prefeitura
430355,Camargo,RS,4,43035540,PREFEITURA MUNICIPAL DE CAMARGO,PMC,Administração pública direta,2750,1162,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Sim,23000,22815.32,261455.17,,,23505326.37,,,,,Não,,,,,,,,,,250644.87,,,10810.3,,,0,,,0,,,7,7,0,,6,6,,6,1,0,0,0,0,0,0,1937,1158,1158,0,42,58,Não,Não,Não,490,280,210,,0,,,,,,,,,,,Sim,Victor Graeff - RS,Sim,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,Sim,210,0,210,,,1158,Sim,Não,Não,Não,Não,Não,Não,Não,Não,113.9,24,51.4,25,13.5,0,Sim,Não,Sim,Sim,,,,Sim,Victor Graeff - RS,Sim,Não,Não,Não,Não,6,,,,,,6,0,Sim,Sim,Sim,Sim,6,0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Não,0,0,Não
430360,Cambará do Sul,RS,4,43036040,Prefeitura Municipal de Cambará do Sul,PMCS,Administração pública direta,6383,2967,Drenagem e manejo das águas pluviais,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,100000,54736.65,692734.23,109080,583654.23,26184395.62,Não,,,,Não,,,,,,,,,,445594.56,0,445594.56,2063.4,0,2063.4,118080,109080,9000,126996.27,0,126996.27,12,5,7,,,,,,,,,,,,,4500,2967,2967,0,50,50,Não,Não,Sim,919,0,919,,0,,,,,,,,,,,Sim,Minas do Leão - RS,Sim,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Não,,,,,,,,,,,,,,,,44,,,,,,Sim,Não,Sim,Não,1,1,,Não,,Sim,Não,Não,Não,Não,1000,,,,,,,,Sim,Sim,Sim,Não,,,,Sim,,,Sim,Sim,,Sim,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Não,0,0,Não
430367,Campestre da Serra,RS,4,43036740,Prefeitura Municipal de Campestre da Serra,PMCS,Administração pública direta,3402,1290,Esgotamento sanitário e Drenagem e manejo das águas pluviais,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,55500,46599.5,229685.29,,,19115001.8,Não,,,,Não,,,,,,,,,,225898.79,0,225898.79,3786.5,0,3786.5,0,,,0,,,6,3,3,,,,,,,,,,,,,1290,1290,1290,0,0,100,Não,Não,Não,800,500,300,,0,300,0,300,,0,500,500,0,,0,Sim,São Leopoldo - RS,Sim,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,Não,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Sim,Sim,,,,Sim,Caxias do Sul - RS,Não,,Não,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Não,0,0,Não
430370,Campina das Missões,RS,4,43037040,Secretaria Municipal de Obras Públicas,SMOP,Administração pública direta,5325,1905,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Sim,237800,163471.37,280860.9,0,280860.9,25948504.66,Não,,,,Não,,,,,,,,,,273261.08,0,273261.08,7599.82,0,7599.82,0,0,0,0,0,0,12,8,4,3,2,2,0,0,1,4,0,0,0,0,0,3235,1905,1905,0,100,0,Não,Não,Não,1090,324,766,,0,766,0,766,,0,324,324,0,,0,Sim,Giruá - RS,Não,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Sim,766,0,766,,,1905,Sim,Não,Não,Não,Não,Não,Não,Não,Não,271,110,93,29,39,0,Sim,Não,Sim,Não,,,,Sim,Triunfo - RS,Sim,Não,Não,Sim,Não,164,,,,,,2,0,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,Não
430380,Campinas do Sul,RS,4,43038040,Secretaria Municipal de Agricultura e Meio Ambiente,SMAMA,Administração pública direta,5422,4153,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,,129979,750211.02,,,27655982.63,,,,,Não,,,,,,,,,,,,,,,,,,0,,,,14,12,2,6,5,0,0,0,1,0,0,2,0,0,0,4153,4153,4153,80,0,20,,,Sim,1560,1560,0,,0,,,,,,,,,,,Sim,Palmeira das Missões - RS,Sim,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,Sim,1500,1500,0,,,4153,Sim,Não,Não,Não,Não,Não,Não,Não,Não,468,,,,,,Sim,Não,Sim,Sim,,,,Sim,Chapecó - SC,Sim,Não,Não,Não,Não,750,,,,,,5,0,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Não,0,0,
430390,Campo Bom,RS,4,43039040,Secretaria do Meio Ambiente,SEMA,Administração pública direta,69981,66794,"Abast. água potável, Esgot. sanitário e Drenagem e manejo AP",Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,3800000,2326848.96,9056884.91,3647872.92,5409011.99,252691802.68,Não,,,,Não,,,,,,,,,,4628459.63,0,4628459.63,81000,0,81000,699552.36,0,699552.36,3647872.92,3647872.92,0,142,4,138,0,0,0,0,0,4,30,12,59,37,0,0,69981,66794,66794,100,0,0,Não,Não,Não,14468.8,1300,13168.8,0,0,13168.8,0,13168.8,0,0,1300,1300,0,,0,Sim,São Leopoldo - RS,Sim,,,,,2,3,,,,,,,0,0,0,,4,,,,,,,,,,,0,0,0,Sim,5787,0,5787,0,,66794,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,901.1,,,,,,Sim,,Sim,,,,,Sim,Cachoeirinha - RS,Não,,Sim,Não,Sim,,,,,2638,2638,0,12,Sim,Sim,Sim,Não,0,59,,,,,,,,Sim,,,,,,,,Sim,,,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,Sim,Sim,1,38,Não
430400,Campo Novo,RS,4,43040040,PREFEITURA MUNICIPAL DE CAMPO NOVO RS,PM,Administração pública direta,4273,3216,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,56500,46011.92,372950.37,372950.37,0,24306254.86,Não,,,,Sim,3,12,Varrição,,,,,,,164374.32,164374.32,0,2550.57,2550.57,0,113100,113100,0,92925.48,92925.48,0,3,3,0,,,,,,,,,,,,,4270,3216,3216,100,0,0,Não,Não,Sim,1314,0,1314,,0,,,,,,,,,,,Sim,"Bom Progresso - RS, Bom Progresso - RS",Não,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Não,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Sim,Sim,7,7,,Sim,Santa Maria - RS,Não,,Não,Não,Não,,,,,,,,,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,Não
430410,Campos Borges,RS,4,43041040,prefeitura municipal,psv,Administração pública direta,3272,1879,Não,Não,Não,,Não,,,172642.91,0,172642.91,16849429.46,Não,,,,Não,,,,,,,,,,172642.91,0,172642.91,0,0,0,0,0,0,0,0,0,1,0,1,,1,,,,1,37,,,,,,1879,1879,1879,0,57.4,42.6,Não,Não,Não,420,0,420,,0,420,0,420,,0,0,0,0,,0,Sim,Tapera - RS,Sim,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,400,0,400,,,1879,Sim,Não,Não,Não,Não,Não,Não,Não,Não,85.8,,,,,,Não,,,,,,,,,Sim,Não,Não,Não,Não,20,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,Não
430420,Candelária,RS,4,43042040,Prefeitura Municipal de Candelária,PMC,Empresa pública,31475,16394,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,644169.09,409450.71,1496999.27,0,1496999.27,95341527.55,Não,,,,Não,,,,,,,,,,1250918.69,0,1250918.69,21282.81,0,21282.81,224797.77,0,224797.77,0,0,0,17,0,17,0,0,0,0,0,0,10,6,0,0,0,1,16394,16394,16394,52,0,48,Não,Não,Sim,3228,0,3228,,0,,,,,,,,,,,Sim,"Minas do Leão - RS, Vale do Sol - RS",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,Sim,225,0,225,,,16394,Sim,Não,Não,Não,Não,Não,Não,Não,Não,200,,,,,,Sim,Não,Sim,Sim,16.8,16.8,,Sim,Santa Maria - RS,Sim,Não,Sim,Sim,Não,65,95,0,,,,0,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,
430430,Cândido Godói,RS,4,43043040,Prefeitura Municipal de Cândido Godói,PMCG,Administração pública direta,6106,1725,Drenagem e manejo das águas pluviais,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,285214.8,259286.19,376761.37,78000,298761.37,21704699.64,Não,,,,Não,,,,,,,,,,285627.77,0,285627.77,13133.6,0,13133.6,78000,78000,0,0,0,0,10,3,7,0,2,1,0,0,0,4,0,0,3,0,0,1725,1725,1725,0,100,0,Não,Não,Sim,867.1,0,867.1,,0,,,,,,,,,,,Sim,"Campina das Missões - RS, Giruá - RS",Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,450,0,450,,,1725,Sim,Não,Não,Não,Não,Não,Não,Não,Não,307,125,105,33,44,0,Sim,Não,Sim,Sim,2,2,0,Sim,Triunfo - RS,Sim,Não,Não,Não,Não,10,,,1280,,1120,2,0,Sim,Sim,Não,Não,1,0,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,Não
430435,Candiota,RS,4,43043540,Prefeitura Municipal,PMC,Administração pública direta,9707,2875,"Abast. água potável, Esgot. sanitário e Drenagem e manejo AP",Não,Sim,Taxa específica no mesmo boleto de água,Sim,441860.73,441860.73,714207.94,548630.19,165577.75,69882656.46,,,,,Não,,,,,,,,,,,,,,,,,,,,,,6,6,0,,,,,,,,,,,,,6000,2875,2875,0,100,0,Não,Não,Não,2110.4,361,1749.4,,0,,0,1749.4,,,,361,0,,,Não,,Sim,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,Não,,,,,,,,,,,,,,,,190,,,,,,Sim,Não,Sim,Sim,,,,Sim,Canoas - RS,Sim,Sim,Não,Não,Não,300,,,,,,,,Sim,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,0,0,Não
430440,Canela,RS,4,43044040,Prefeitura Municipal de Canela,PMC,Administração pública direta,45957,41976,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Não,7647678.01,7197778.93,5309610.62,0,5309610.62,188168431.51,Não,,,,Não,,,,,,,,,,3755929.88,0,3755929.88,28677,0,28677,0,0,0,1525003.74,0,1525003.74,43,0,43,0,0,0,0,0,0,29,0,0,11,1,2,45957,41976,41976,6,85,9,Não,Sim,Sim,11650.4,0,11650.4,,0,,,,,,,,,,,Sim,São Leopoldo - RS,Sim,,,,,,,,,,,,,0,0,0,,5,,,3,,,,,,,,0,0,0,Sim,4248.6,0,4248.6,,,39229,Sim,,,,,,,,,527,155,202,42,128,0,Sim,Sim,Sim,Não,3,3,,Sim,Caxias do Sul - RS,Não,,Sim,Sim,Sim,,,,,,,0,0,Sim,Sim,Sim,Não,0,0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,,Sim,Não,,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,0,0,Não
430450,Canguçu,RS,4,43045040,PREFEITURA MUNICIPAL DE CANGUÇU,PMCGU,Administração pública direta,56370,20844,Esgotamento sanitário e Drenagem e manejo das águas pluviais,Sim,Sim,Taxa específica no mesmo boleto do IPTU,Sim,273257.61,226594.22,1820925.75,343590,1477335.75,130131870.95,Não,,,,Não,,,,,,,,,,683824.54,68718,615106.54,47742.73,0,47742.73,183248,183248,0,906110.48,91624,814486.48,19,15,4,3,2,6,1,3,0,4,0,0,0,0,0,20844,20844,20844,0,100,0,Não,Não,Sim,5026,1000,3666,360,0,,,,360,,,,,,,Sim,Candiota - RS,Sim,,,,1,,,,,,,,,0,0,0,1,,,,,,,,,,,,0,0,0,Sim,360,0,0,360,,20844,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,300,165,54,17,61,3,Sim,Não,Sim,Sim,,,,Sim,Cachoeirinha - RS,Não,,Sim,Sim,Sim,,,,,,,2,0,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,1,13,Não
430460,Canoas,RS,4,43046040,PREFEITURA MUNICIPAL DE CANOAS,PMC,Administração pública direta,349728,349728,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Sim,18216326,19632549.21,34589494.36,0,34589494.36,1679497666.99,Não,,,,Não,,,,,,,,,,16650325.32,0,16650325.32,0,0,0,3279407.12,0,3279407.12,14659761.92,0,14659761.92,373,0,373,,,,,,,103,60,85,5,108,12,349728,349728,349728,4,96,0,Sim,Sim,Não,104672.1,0,99802.7,2856,2013.4,87061.6,0,82192.2,2856,2013.4,17610.5,0,17610.5,,0,Sim,Minas do Leão - RS,Sim,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,2856,,,2856,,349000,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,2271,988,440,106,673,64,Sim,Não,Sim,Sim,3,3,,Sim,Chapecó - SC,Sim,Sim,Sim,Sim,Não,235059,41382,0,,57909,57909,,60,Sim,Sim,Não,Não,,85,Não,Sim,Não,Não,,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,4,145,Não
430461,Canudos do Vale,RS,4,43046140,MUNICIPIO DE CANUDOS DO VALE,PMCDV,Administração pública direta,1693,385,Não,Não,Sim,Taxa específica no mesmo boleto do IPTU,Sim,8344,8344,69056.5,43760.64,25295.86,14706334.19,Não,,,,Não,,,,,,,,,,21281.16,0,21281.16,4014.7,0,4014.7,43760.64,43760.64,0,0,0,0,5,2,3,0,1,1,0,0,0,3,0,0,0,0,0,900,350,350,0,100,0,Não,Não,Sim,240,0,240,,0,,,,,,,,,,,Sim,Candiota - RS,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Não,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Sim,Não,1,1,,Sim,Lajeado - RS,Não,,Não,Não,Não,,,0,,,,1,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Não,0,0,
